10022,'2019-3-9','2019-3-28',3,1,2'
10023,'2019-4-1','2019-4-21',3,2,1'
10024,'2019-5-1','2019-5-25',1,0,1'
10025,'2019-6-1','2019-6-21',2,3,0'
10026,'2019-7-13','2019-7-27',2,3,2'
10027,'2019-8-5','2019-8-17',2,3,0'
10028,'2019-9-1','2019-9-18',2,1,2'
10029,'2019-10-14','2019-10-25',4,3,0'
10030,'2019-11-13','2019-11-23',2,1,2'
10031,'2019-12-3','2019-12-28',1,1,0'
10032,'2019-1-13','2019-1-23',3,2,2'
10033,'2019-2-8','2019-2-22',3,3,2'
10034,'2019-3-12','2019-3-28',2,4,2'
10035,'2019-4-3','2019-4-23',4,4,0'
10036,'2019-5-9','2019-5-27',1,4,2'
10037,'2019-6-1','2019-6-23',3,0,1'
10038,'2019-7-4','2019-7-23',4,2,2'
10039,'2019-8-5','2019-8-22',3,3,0'
10040,'2019-9-8','2019-9-17',4,3,2'
10041,'2019-10-9','2019-10-24',4,0,2'
10042,'2019-11-2','2019-11-16',3,0,1'
10043,'2019-12-1','2019-12-16',2,1,0'
10044,'2019-1-12','2019-1-16',1,3,1'
10045,'2019-2-9','2019-2-25',1,3,0'
10046,'2019-3-11','2019-3-20',1,3,0'
10047,'2019-4-9','2019-4-25',3,4,1'
10048,'2019-5-6','2019-5-16',1,4,0'
10049,'2019-6-9','2019-6-23',2,2,0'
10050,'2019-7-11','2019-7-22',1,0,0'
10051,'2019-8-14','2019-8-26',1,2,2'
10052,'2019-9-10','2019-9-17',4,2,2'
10053,'2019-10-13','2019-10-27',3,2,1'
10054,'2019-11-13','2019-11-28',4,0,1'
10055,'2019-12-8','2019-12-21',3,0,0'
10056,'2019-1-12','2019-1-18',1,3,0'
10057,'2019-2-11','2019-2-25',1,0,2'
10058,'2019-3-1','2019-3-26',1,2,2'
10059,'2019-4-7','2019-4-19',3,2,2'
10060,'2019-5-4','2019-5-22',3,0,2'
10061,'2019-6-2','2019-6-26',4,1,0'
10062,'2019-7-9','2019-7-17',4,2,1'
10063,'2019-8-2','2019-8-26',2,4,0'
10064,'2019-9-13','2019-9-17',3,0,1'
10065,'2019-10-7','2019-10-28',1,4,1'
10066,'2019-11-12','2019-11-23',1,3,1'
10067,'2019-12-11','2019-12-18',1,3,1'
10068,'2019-1-2','2019-1-17',1,3,0'
10069,'2019-2-12','2019-2-22',4,0,1'
10070,'2019-3-13','2019-3-21',2,2,2'
10071,'2019-4-8','2019-4-16',1,0,2'
10072,'2019-5-10','2019-5-23',1,1,2'
10073,'2019-6-10','2019-6-27',1,0,0'
10074,'2019-7-11','2019-7-15',1,3,0'
10075,'2019-8-9','2019-8-19',4,0,2'
10076,'2019-9-9','2019-9-15',4,0,1'
10077,'2019-10-3','2019-10-27',4,4,0'
10078,'2019-11-14','2019-11-25',3,4,0'
10079,'2019-12-11','2019-12-23',1,4,0'
10080,'2019-1-2','2019-1-23',1,4,0'
10081,'2019-2-6','2019-2-28',4,4,0'
10082,'2019-3-11','2019-3-23',2,1,2'
10083,'2019-4-2','2019-4-16',1,1,1'
10084,'2019-5-6','2019-5-20',3,2,2'
10085,'2019-6-3','2019-6-28',4,0,1'
10086,'2019-7-12','2019-7-25',2,0,0'
10087,'2019-8-4','2019-8-16',3,4,1'
10088,'2019-9-3','2019-9-16',1,4,1'
10089,'2019-10-7','2019-10-18',1,4,2'
10090,'2019-11-8','2019-11-23',2,1,0'
10091,'2019-12-10','2019-12-27',3,1,1'
10092,'2019-1-10','2019-1-18',1,3,0'
10093,'2019-2-6','2019-2-16',4,2,1'
10094,'2019-3-13','2019-3-24',3,2,2'
10095,'2019-4-1','2019-4-24',1,4,1'
10096,'2019-5-6','2019-5-24',1,1,0'
10097,'2019-6-6','2019-6-22',1,0,1'
10098,'2019-7-3','2019-7-27',4,2,1'
10099,'2019-8-14','2019-8-15',2,3,0'
10100,'2019-9-4','2019-9-22',3,4,2'
10101,'2019-10-6','2019-10-22',4,4,1'
10102,'2019-11-13','2019-11-27',1,3,2'
10103,'2019-12-10','2019-12-21',1,1,0'
10104,'2019-1-10','2019-1-24',3,0,2'
10105,'2019-2-9','2019-2-16',2,3,0'
10106,'2019-3-5','2019-3-21',4,4,0'
10107,'2019-4-10','2019-4-16',2,4,0'
10108,'2019-5-13','2019-5-25',2,1,1'
10109,'2019-6-3','2019-6-24',2,4,1'
10110,'2019-7-11','2019-7-15',1,4,1'
10111,'2019-8-12','2019-8-17',4,2,2'
10112,'2019-9-13','2019-9-23',2,0,2'
10113,'2019-10-10','2019-10-26',3,4,1'
10114,'2019-11-10','2019-11-22',2,4,2'
10115,'2019-12-8','2019-12-20',4,2,1'
10116,'2019-1-6','2019-1-24',4,0,2'
10117,'2019-2-10','2019-2-19',3,1,2'
10118,'2019-3-13','2019-3-25',2,2,2'
10119,'2019-4-10','2019-4-19',3,1,2'
10120,'2019-5-2','2019-5-28',3,2,2'
