90198,'2019-7-4','2019-7-23',1,4,1'
90199,'2019-8-6','2019-8-28',3,1,2'
90200,'2019-9-10','2019-9-22',3,1,2'
90201,'2019-10-8','2019-10-25',1,2,0'
90202,'2019-11-10','2019-11-19',1,1,2'
90203,'2019-12-4','2019-12-25',3,1,2'
90204,'2019-1-1','2019-1-20',2,0,1'
90205,'2019-2-6','2019-2-27',3,0,0'
90206,'2019-3-1','2019-3-22',4,2,2'
90207,'2019-4-5','2019-4-19',2,3,0'
90208,'2019-5-13','2019-5-25',2,0,1'
90209,'2019-6-5','2019-6-19',3,3,1'
90210,'2019-7-13','2019-7-18',2,2,1'
90211,'2019-8-11','2019-8-22',2,1,1'
90212,'2019-9-4','2019-9-17',1,3,2'
90213,'2019-10-2','2019-10-21',1,3,0'
90214,'2019-11-8','2019-11-21',4,0,0'
90215,'2019-12-3','2019-12-15',2,1,0'
90216,'2019-1-11','2019-1-18',3,4,1'
90217,'2019-2-2','2019-2-21',2,2,0'
90218,'2019-3-1','2019-3-18',3,0,0'
90219,'2019-4-2','2019-4-23',2,2,2'
90220,'2019-5-3','2019-5-17',4,3,1'
90221,'2019-6-9','2019-6-22',2,3,0'
90222,'2019-7-14','2019-7-24',3,1,1'
90223,'2019-8-4','2019-8-17',3,2,1'
90224,'2019-9-12','2019-9-23',3,0,2'
90225,'2019-10-3','2019-10-24',1,2,0'
90226,'2019-11-9','2019-11-22',4,0,0'
90227,'2019-12-8','2019-12-17',3,3,0'
90228,'2019-1-7','2019-1-24',3,1,1'
90229,'2019-2-8','2019-2-19',3,4,1'
90230,'2019-3-2','2019-3-19',1,1,0'
90231,'2019-4-5','2019-4-27',1,1,0'
90232,'2019-5-11','2019-5-25',4,4,2'
90233,'2019-6-8','2019-6-20',2,1,2'
90234,'2019-7-6','2019-7-15',1,1,1'
90235,'2019-8-3','2019-8-17',2,0,1'
90236,'2019-9-13','2019-9-28',4,0,2'
90237,'2019-10-3','2019-10-19',3,4,0'
90238,'2019-11-8','2019-11-25',4,0,0'
90239,'2019-12-9','2019-12-23',4,1,2'
90240,'2019-1-12','2019-1-26',4,1,0'
90241,'2019-2-9','2019-2-27',3,3,2'
90242,'2019-3-7','2019-3-26',3,3,1'
90243,'2019-4-3','2019-4-22',4,2,0'
90244,'2019-5-2','2019-5-20',2,4,2'
90245,'2019-6-9','2019-6-28',3,4,0'
90246,'2019-7-5','2019-7-26',2,0,2'
90247,'2019-8-14','2019-8-22',4,3,1'
90248,'2019-9-7','2019-9-27',1,4,0'
90249,'2019-10-2','2019-10-24',2,2,0'
90250,'2019-11-3','2019-11-28',4,0,2'
90251,'2019-12-12','2019-12-28',3,2,1'
90252,'2019-1-6','2019-1-16',1,4,2'
90253,'2019-2-2','2019-2-27',3,1,1'
90254,'2019-3-11','2019-3-16',4,3,1'
90255,'2019-4-8','2019-4-25',4,0,0'
90256,'2019-5-10','2019-5-19',2,1,1'
90257,'2019-6-14','2019-6-16',3,4,2'
90258,'2019-7-13','2019-7-19',3,0,1'
90259,'2019-8-12','2019-8-27',1,1,0'
90260,'2019-9-8','2019-9-19',1,3,2'
90261,'2019-10-9','2019-10-24',3,1,2'
90262,'2019-11-2','2019-11-24',2,0,1'
90263,'2019-12-14','2019-12-23',1,2,1'
90264,'2019-1-6','2019-1-22',3,2,0'
90265,'2019-2-3','2019-2-21',4,3,2'
90266,'2019-3-14','2019-3-16',4,3,0'
90267,'2019-4-9','2019-4-23',1,2,0'
90268,'2019-5-2','2019-5-22',1,4,0'
90269,'2019-6-7','2019-6-19',3,4,2'
90270,'2019-7-3','2019-7-21',3,0,2'
90271,'2019-8-12','2019-8-16',2,4,2'
90272,'2019-9-6','2019-9-24',1,2,2'
90273,'2019-10-14','2019-10-20',2,4,0'
90274,'2019-11-10','2019-11-21',2,0,0'
90275,'2019-12-8','2019-12-21',3,3,1'
90276,'2019-1-9','2019-1-23',3,2,2'
90277,'2019-2-7','2019-2-20',3,3,0'
90278,'2019-3-11','2019-3-27',4,3,2'
90279,'2019-4-2','2019-4-23',3,3,2'
90280,'2019-5-9','2019-5-23',4,1,0'
90281,'2019-6-3','2019-6-27',2,2,0'
90282,'2019-7-7','2019-7-26',2,2,2'
90283,'2019-8-11','2019-8-17',3,4,1'
90284,'2019-9-1','2019-9-26',2,4,2'
90285,'2019-10-9','2019-10-18',4,0,2'
90286,'2019-11-3','2019-11-20',3,3,2'
90287,'2019-12-10','2019-12-17',4,4,2'
90288,'2019-1-1','2019-1-16',1,2,1'
90289,'2019-2-4','2019-2-21',2,3,0'
90290,'2019-3-3','2019-3-18',1,2,0'
90291,'2019-4-14','2019-4-22',1,2,1'
90292,'2019-5-13','2019-5-25',4,1,1'
90293,'2019-6-10','2019-6-18',3,2,1'
90294,'2019-7-9','2019-7-25',1,0,1'
90295,'2019-8-1','2019-8-25',2,2,0'
90296,'2019-9-12','2019-9-15',1,1,1'
90297,'2019-10-1','2019-10-24',3,3,0'
90298,'2019-11-11','2019-11-17',4,4,1'
90299,'2019-12-6','2019-12-22',3,4,0'
90300,'2019-1-6','2019-1-28',1,0,2'
90301,'2019-2-10','2019-2-23',1,3,1'
90302,'2019-3-14','2019-3-27',3,4,2'
90303,'2019-4-12','2019-4-26',2,1,1'
90304,'2019-5-13','2019-5-25',1,2,2'
90305,'2019-6-13','2019-6-15',3,4,1'
90306,'2019-7-12','2019-7-24',1,2,1'
90307,'2019-8-12','2019-8-27',1,3,0'
90308,'2019-9-7','2019-9-24',1,0,1'
90309,'2019-10-6','2019-10-20',2,0,0'
90310,'2019-11-3','2019-11-25',4,2,0'
90311,'2019-12-14','2019-12-15',3,0,1'
90312,'2019-1-2','2019-1-20',4,3,2'
90313,'2019-2-11','2019-2-23',4,2,0'
90314,'2019-3-1','2019-3-27',3,4,2'
90315,'2019-4-12','2019-4-17',3,2,1'
90316,'2019-5-2','2019-5-15',2,3,0'
90317,'2019-6-1','2019-6-22',1,0,2'
90318,'2019-7-10','2019-7-25',3,0,1'
90319,'2019-8-2','2019-8-17',1,1,2'
90320,'2019-9-10','2019-9-15',1,2,0'
90321,'2019-10-13','2019-10-25',1,4,0'
90322,'2019-11-7','2019-11-17',3,3,0'
90323,'2019-12-11','2019-12-27',4,0,1'
90324,'2019-1-14','2019-1-15',2,2,1'
90325,'2019-2-4','2019-2-15',2,0,1'
90326,'2019-3-8','2019-3-17',4,1,0'
90327,'2019-4-8','2019-4-28',1,1,2'
90328,'2019-5-11','2019-5-23',4,0,0'
90329,'2019-6-6','2019-6-25',3,2,2'
90330,'2019-7-6','2019-7-28',2,4,1'
90331,'2019-8-9','2019-8-28',1,3,1'
90332,'2019-9-2','2019-9-25',3,0,2'
90333,'2019-10-2','2019-10-18',3,2,2'
90334,'2019-11-9','2019-11-18',2,1,2'
90335,'2019-12-5','2019-12-17',2,3,1'
90336,'2019-1-10','2019-1-25',2,0,0'
90337,'2019-2-13','2019-2-28',4,0,1'
90338,'2019-3-12','2019-3-24',2,2,2'
90339,'2019-4-6','2019-4-26',4,0,2'
90340,'2019-5-1','2019-5-28',4,0,1'
90341,'2019-6-12','2019-6-27',1,4,0'
90342,'2019-7-7','2019-7-25',1,3,0'
90343,'2019-8-7','2019-8-22',3,4,0'
90344,'2019-9-10','2019-9-28',2,0,0'
90345,'2019-10-4','2019-10-17',3,4,2'
90346,'2019-11-13','2019-11-28',3,2,1'
90347,'2019-12-5','2019-12-22',4,1,2'
90348,'2019-1-7','2019-1-27',2,4,2'
90349,'2019-2-2','2019-2-24',4,0,0'
90350,'2019-3-7','2019-3-26',1,4,0'
90351,'2019-4-14','2019-4-16',4,3,2'
90352,'2019-5-7','2019-5-26',4,2,1'
90353,'2019-6-9','2019-6-16',1,0,2'
