80176,'2019-5-11','2019-5-17',3,3,1'
80177,'2019-6-7','2019-6-15',3,4,2'
80178,'2019-7-7','2019-7-28',4,4,2'
80179,'2019-8-1','2019-8-28',1,2,0'
80180,'2019-9-10','2019-9-25',2,2,2'
80181,'2019-10-9','2019-10-22',2,3,0'
80182,'2019-11-10','2019-11-24',1,0,1'
80183,'2019-12-1','2019-12-24',1,3,1'
80184,'2019-1-1','2019-1-21',4,2,0'
80185,'2019-2-14','2019-2-17',3,0,0'
80186,'2019-3-2','2019-3-17',3,3,1'
80187,'2019-4-3','2019-4-18',2,1,2'
80188,'2019-5-14','2019-5-27',4,4,2'
80189,'2019-6-13','2019-6-24',1,4,0'
80190,'2019-7-8','2019-7-19',4,4,0'
80191,'2019-8-3','2019-8-28',2,1,2'
80192,'2019-9-3','2019-9-21',4,1,1'
80193,'2019-10-4','2019-10-23',3,0,2'
80194,'2019-11-4','2019-11-24',4,4,0'
80195,'2019-12-4','2019-12-17',1,2,1'
80196,'2019-1-4','2019-1-25',1,4,1'
80197,'2019-2-10','2019-2-21',1,3,0'
80198,'2019-3-7','2019-3-24',3,1,1'
80199,'2019-4-7','2019-4-17',4,1,2'
80200,'2019-5-7','2019-5-19',4,3,0'
80201,'2019-6-14','2019-6-23',2,2,2'
80202,'2019-7-5','2019-7-25',1,0,1'
80203,'2019-8-13','2019-8-26',3,2,2'
80204,'2019-9-5','2019-9-19',1,4,1'
80205,'2019-10-14','2019-10-18',2,0,2'
80206,'2019-11-11','2019-11-28',1,3,0'
80207,'2019-12-9','2019-12-17',4,4,0'
80208,'2019-1-1','2019-1-27',4,0,1'
80209,'2019-2-12','2019-2-24',1,0,0'
80210,'2019-3-4','2019-3-19',2,1,1'
80211,'2019-4-10','2019-4-16',4,4,2'
80212,'2019-5-5','2019-5-27',3,0,1'
80213,'2019-6-2','2019-6-28',4,2,0'
80214,'2019-7-9','2019-7-28',4,0,1'
80215,'2019-8-1','2019-8-16',3,1,1'
80216,'2019-9-5','2019-9-17',2,0,2'
80217,'2019-10-8','2019-10-24',3,4,0'
80218,'2019-11-11','2019-11-27',1,4,2'
80219,'2019-12-3','2019-12-17',4,4,1'
80220,'2019-1-4','2019-1-18',1,4,1'
80221,'2019-2-8','2019-2-18',1,4,1'
80222,'2019-3-4','2019-3-23',1,0,1'
80223,'2019-4-9','2019-4-21',4,3,0'
80224,'2019-5-14','2019-5-23',3,4,2'
80225,'2019-6-12','2019-6-19',2,1,2'
80226,'2019-7-2','2019-7-16',3,4,1'
80227,'2019-8-9','2019-8-27',4,4,0'
80228,'2019-9-13','2019-9-21',1,3,1'
80229,'2019-10-8','2019-10-20',3,1,2'
80230,'2019-11-13','2019-11-22',2,2,1'
80231,'2019-12-1','2019-12-25',1,3,2'
80232,'2019-1-3','2019-1-17',1,0,2'
80233,'2019-2-11','2019-2-27',3,0,0'
80234,'2019-3-5','2019-3-17',1,0,0'
80235,'2019-4-3','2019-4-17',4,4,2'
80236,'2019-5-10','2019-5-22',2,2,0'
80237,'2019-6-3','2019-6-23',2,4,0'
80238,'2019-7-1','2019-7-16',3,0,2'
80239,'2019-8-1','2019-8-20',3,4,2'
80240,'2019-9-2','2019-9-15',4,1,2'
80241,'2019-10-6','2019-10-18',1,1,2'
80242,'2019-11-7','2019-11-18',4,2,1'
80243,'2019-12-2','2019-12-24',1,0,0'
80244,'2019-1-10','2019-1-21',1,0,1'
80245,'2019-2-4','2019-2-24',3,0,0'
80246,'2019-3-1','2019-3-21',3,0,0'
80247,'2019-4-6','2019-4-18',3,0,2'
80248,'2019-5-1','2019-5-25',1,4,1'
80249,'2019-6-2','2019-6-22',3,1,1'
80250,'2019-7-3','2019-7-20',3,0,1'
80251,'2019-8-11','2019-8-17',1,1,2'
80252,'2019-9-3','2019-9-22',3,3,1'
80253,'2019-10-2','2019-10-21',2,1,2'
80254,'2019-11-4','2019-11-25',3,3,0'
80255,'2019-12-7','2019-12-28',1,4,1'
80256,'2019-1-6','2019-1-24',1,1,0'
80257,'2019-2-7','2019-2-15',3,0,2'
80258,'2019-3-11','2019-3-19',3,0,1'
80259,'2019-4-3','2019-4-23',4,1,1'
80260,'2019-5-10','2019-5-22',4,3,2'
80261,'2019-6-11','2019-6-19',1,0,0'
80262,'2019-7-10','2019-7-25',3,3,0'
80263,'2019-8-12','2019-8-15',3,1,0'
80264,'2019-9-9','2019-9-16',4,1,2'
80265,'2019-10-13','2019-10-24',3,0,2'
