40088,'2019-9-7','2019-9-18',4,2,0'
40089,'2019-10-8','2019-10-28',1,2,2'
40090,'2019-11-2','2019-11-28',1,2,1'
40091,'2019-12-3','2019-12-28',2,1,1'
40092,'2019-1-6','2019-1-17',3,4,2'
40093,'2019-2-8','2019-2-25',2,2,0'
40094,'2019-3-10','2019-3-19',3,4,0'
40095,'2019-4-3','2019-4-23',3,2,0'
40096,'2019-5-11','2019-5-28',4,4,1'
40097,'2019-6-14','2019-6-22',2,1,2'
40098,'2019-7-1','2019-7-16',1,0,0'
40099,'2019-8-13','2019-8-27',3,1,1'
40100,'2019-9-2','2019-9-26',1,1,0'
40101,'2019-10-9','2019-10-25',1,0,0'
40102,'2019-11-11','2019-11-21',1,0,1'
40103,'2019-12-3','2019-12-18',3,1,2'
40104,'2019-1-6','2019-1-22',2,1,2'
40105,'2019-2-9','2019-2-26',2,0,0'
40106,'2019-3-2','2019-3-18',2,1,0'
40107,'2019-4-7','2019-4-21',3,3,2'
40108,'2019-5-9','2019-5-20',1,3,1'
40109,'2019-6-13','2019-6-20',3,1,0'
40110,'2019-7-6','2019-7-17',3,4,1'
40111,'2019-8-3','2019-8-17',2,2,0'
40112,'2019-9-3','2019-9-20',4,3,2'
40113,'2019-10-10','2019-10-22',1,1,1'
40114,'2019-11-5','2019-11-21',4,3,0'
40115,'2019-12-9','2019-12-19',3,0,0'
40116,'2019-1-9','2019-1-18',4,0,0'
40117,'2019-2-8','2019-2-24',1,0,2'
40118,'2019-3-13','2019-3-27',3,2,1'
40119,'2019-4-10','2019-4-23',4,2,0'
40120,'2019-5-5','2019-5-22',1,0,2'
40121,'2019-6-2','2019-6-18',3,0,0'
40122,'2019-7-12','2019-7-24',1,4,1'
40123,'2019-8-10','2019-8-16',1,0,1'
40124,'2019-9-10','2019-9-20',4,2,0'
40125,'2019-10-7','2019-10-26',1,3,1'
40126,'2019-11-1','2019-11-23',2,2,1'
40127,'2019-12-8','2019-12-15',4,1,2'
40128,'2019-1-11','2019-1-16',1,1,1'
40129,'2019-2-6','2019-2-21',4,4,2'
40130,'2019-3-14','2019-3-23',3,3,2'
40131,'2019-4-12','2019-4-27',4,2,0'
40132,'2019-5-6','2019-5-20',2,4,1'
40133,'2019-6-6','2019-6-21',2,1,1'
40134,'2019-7-12','2019-7-28',3,2,0'
40135,'2019-8-1','2019-8-17',3,1,0'
40136,'2019-9-2','2019-9-18',1,0,0'
40137,'2019-10-12','2019-10-19',4,1,1'
40138,'2019-11-14','2019-11-17',2,1,0'
40139,'2019-12-8','2019-12-19',4,2,1'
40140,'2019-1-1','2019-1-28',1,3,1'
40141,'2019-2-14','2019-2-19',4,3,0'
40142,'2019-3-8','2019-3-28',2,2,0'
40143,'2019-4-8','2019-4-16',4,1,2'
40144,'2019-5-14','2019-5-21',1,2,1'
40145,'2019-6-11','2019-6-21',2,1,2'
40146,'2019-7-6','2019-7-21',3,2,0'
40147,'2019-8-13','2019-8-28',4,0,2'
40148,'2019-9-10','2019-9-24',2,0,1'
40149,'2019-10-1','2019-10-27',2,3,0'
40150,'2019-11-12','2019-11-22',2,4,1'
40151,'2019-12-10','2019-12-22',1,1,1'
40152,'2019-1-14','2019-1-27',4,3,0'
40153,'2019-2-7','2019-2-21',4,3,1'
40154,'2019-3-5','2019-3-27',1,1,1'
40155,'2019-4-11','2019-4-26',3,0,2'
40156,'2019-5-1','2019-5-23',1,0,0'
40157,'2019-6-2','2019-6-19',1,4,2'
40158,'2019-7-2','2019-7-27',2,3,0'
40159,'2019-8-7','2019-8-17',1,1,2'
40160,'2019-9-12','2019-9-25',1,3,2'
40161,'2019-10-7','2019-10-15',4,3,1'
40162,'2019-11-1','2019-11-20',1,0,2'
40163,'2019-12-10','2019-12-21',4,1,2'
40164,'2019-1-6','2019-1-19',1,2,1'
40165,'2019-2-3','2019-2-28',2,2,0'
40166,'2019-3-11','2019-3-15',1,1,2'
40167,'2019-4-13','2019-4-18',3,2,0'
40168,'2019-5-1','2019-5-18',4,1,0'
40169,'2019-6-2','2019-6-16',4,2,1'
40170,'2019-7-10','2019-7-27',4,4,0'
40171,'2019-8-9','2019-8-27',3,0,1'
40172,'2019-9-7','2019-9-18',4,0,0'
40173,'2019-10-2','2019-10-23',4,0,2'
40174,'2019-11-2','2019-11-18',3,2,1'
40175,'2019-12-7','2019-12-27',3,2,0'
40176,'2019-1-13','2019-1-19',1,3,1'
40177,'2019-2-13','2019-2-19',2,4,0'
40178,'2019-3-9','2019-3-16',2,3,1'
40179,'2019-4-2','2019-4-25',1,3,1'
40180,'2019-5-6','2019-5-23',2,0,2'
40181,'2019-6-14','2019-6-27',4,2,2'
40182,'2019-7-9','2019-7-21',1,2,0'
40183,'2019-8-12','2019-8-26',2,0,0'
40184,'2019-9-12','2019-9-25',1,2,1'
40185,'2019-10-6','2019-10-24',4,4,0'
40186,'2019-11-6','2019-11-15',2,2,0'
40187,'2019-12-1','2019-12-26',4,1,1'
40188,'2019-1-12','2019-1-17',1,3,0'
40189,'2019-2-9','2019-2-27',3,4,2'
40190,'2019-3-1','2019-3-23',3,1,2'
40191,'2019-4-7','2019-4-17',3,4,1'
40192,'2019-5-3','2019-5-20',1,0,1'
40193,'2019-6-6','2019-6-23',2,4,1'
40194,'2019-7-8','2019-7-17',3,2,0'
40195,'2019-8-2','2019-8-19',3,0,2'
40196,'2019-9-7','2019-9-16',1,4,2'
40197,'2019-10-11','2019-10-17',1,3,2'
40198,'2019-11-2','2019-11-28',3,3,0'
40199,'2019-12-4','2019-12-15',4,3,1'
40200,'2019-1-10','2019-1-15',4,2,0'
40201,'2019-2-13','2019-2-19',1,1,2'
40202,'2019-3-1','2019-3-26',3,4,2'
40203,'2019-4-3','2019-4-17',3,2,0'
40204,'2019-5-8','2019-5-24',1,0,0'
40205,'2019-6-14','2019-6-28',2,3,1'
40206,'2019-7-14','2019-7-27',3,1,0'
40207,'2019-8-8','2019-8-15',1,3,1'
40208,'2019-9-13','2019-9-17',2,2,2'
40209,'2019-10-9','2019-10-20',1,2,1'
40210,'2019-11-3','2019-11-18',2,2,2'
40211,'2019-12-3','2019-12-19',1,2,0'
40212,'2019-1-7','2019-1-25',4,1,0'
40213,'2019-2-14','2019-2-17',4,0,1'
40214,'2019-3-1','2019-3-24',4,2,0'
40215,'2019-4-4','2019-4-16',1,2,1'
40216,'2019-5-7','2019-5-28',4,3,2'
40217,'2019-6-1','2019-6-25',1,1,1'
40218,'2019-7-1','2019-7-20',2,1,0'
40219,'2019-8-14','2019-8-24',4,1,0'
40220,'2019-9-6','2019-9-19',2,0,1'
40221,'2019-10-13','2019-10-25',4,0,1'
40222,'2019-11-3','2019-11-24',4,3,1'
40223,'2019-12-5','2019-12-19',4,2,1'
40224,'2019-1-12','2019-1-23',2,3,1'
40225,'2019-2-11','2019-2-28',2,3,1'
40226,'2019-3-7','2019-3-17',3,4,0'
40227,'2019-4-6','2019-4-20',2,4,2'
40228,'2019-5-9','2019-5-23',1,3,2'
40229,'2019-6-6','2019-6-28',3,2,2'
40230,'2019-7-5','2019-7-26',3,2,1'
40231,'2019-8-8','2019-8-22',2,3,2'
40232,'2019-9-5','2019-9-18',1,1,1'
40233,'2019-10-10','2019-10-24',1,3,0'
40234,'2019-11-8','2019-11-28',2,0,1'
40235,'2019-12-5','2019-12-20',1,0,2'
40236,'2019-1-5','2019-1-18',4,1,1'
40237,'2019-2-12','2019-2-23',4,4,1'
40238,'2019-3-1','2019-3-22',2,4,1'
40239,'2019-4-5','2019-4-22',3,3,1'
40240,'2019-5-3','2019-5-19',1,0,2'
40241,'2019-6-9','2019-6-15',2,1,0'
40242,'2019-7-14','2019-7-16',4,2,1'
40243,'2019-8-9','2019-8-19',1,3,0'
40244,'2019-9-6','2019-9-23',1,2,1'
40245,'2019-10-12','2019-10-23',2,2,0'
40246,'2019-11-11','2019-11-27',2,2,2'
40247,'2019-12-4','2019-12-24',3,4,0'
40248,'2019-1-3','2019-1-20',4,1,1'
40249,'2019-2-14','2019-2-17',3,1,2'
40250,'2019-3-1','2019-3-18',1,4,1'
40251,'2019-4-9','2019-4-20',3,4,1'
40252,'2019-5-14','2019-5-26',1,0,0'
40253,'2019-6-12','2019-6-21',1,4,0'
40254,'2019-7-2','2019-7-22',4,2,0'
40255,'2019-8-4','2019-8-20',4,3,2'
40256,'2019-9-1','2019-9-28',2,2,1'
40257,'2019-10-2','2019-10-20',2,1,2'
40258,'2019-11-11','2019-11-19',1,4,2'
40259,'2019-12-4','2019-12-24',3,1,2'
40260,'2019-1-5','2019-1-24',2,1,2'
40261,'2019-2-14','2019-2-18',1,3,2'
40262,'2019-3-12','2019-3-27',2,0,2'
40263,'2019-4-10','2019-4-15',1,1,1'
40264,'2019-5-4','2019-5-16',2,2,2'
40265,'2019-6-2','2019-6-18',1,0,0'
40266,'2019-7-10','2019-7-20',3,0,0'
40267,'2019-8-3','2019-8-21',1,1,1'
40268,'2019-9-4','2019-9-24',1,3,1'
40269,'2019-10-2','2019-10-19',4,2,1'
40270,'2019-11-14','2019-11-17',4,1,0'
40271,'2019-12-6','2019-12-19',4,4,2'
40272,'2019-1-1','2019-1-19',2,4,2'
40273,'2019-2-3','2019-2-18',1,0,0'
40274,'2019-3-5','2019-3-17',2,2,0'
40275,'2019-4-13','2019-4-21',2,3,1'
40276,'2019-5-10','2019-5-25',4,0,0'
40277,'2019-6-11','2019-6-23',3,2,1'
40278,'2019-7-11','2019-7-18',4,3,0'
40279,'2019-8-8','2019-8-17',3,2,0'
40280,'2019-9-1','2019-9-22',1,1,1'
40281,'2019-10-6','2019-10-25',3,1,1'
40282,'2019-11-11','2019-11-25',2,3,0'
40283,'2019-12-11','2019-12-23',2,1,0'
40284,'2019-1-5','2019-1-17',4,0,2'
40285,'2019-2-4','2019-2-26',2,3,2'
40286,'2019-3-9','2019-3-15',4,3,2'
40287,'2019-4-9','2019-4-28',2,3,2'
40288,'2019-5-2','2019-5-22',4,0,2'
40289,'2019-6-5','2019-6-27',4,1,1'
40290,'2019-7-9','2019-7-16',2,0,0'
40291,'2019-8-11','2019-8-22',2,2,1'
40292,'2019-9-4','2019-9-27',2,4,2'
40293,'2019-10-1','2019-10-23',1,3,0'
40294,'2019-11-6','2019-11-15',4,2,2'
40295,'2019-12-3','2019-12-26',1,2,1'
40296,'2019-1-5','2019-1-24',4,0,1'
40297,'2019-2-7','2019-2-27',2,2,1'
40298,'2019-3-11','2019-3-27',4,1,1'
40299,'2019-4-8','2019-4-27',4,1,2'
40300,'2019-5-10','2019-5-18',1,3,2'
40301,'2019-6-2','2019-6-28',4,2,1'
40302,'2019-7-11','2019-7-22',3,0,1'
40303,'2019-8-6','2019-8-27',2,2,0'
40304,'2019-9-12','2019-9-26',1,4,0'
40305,'2019-10-13','2019-10-26',2,0,2'
40306,'2019-11-6','2019-11-19',4,2,1'
40307,'2019-12-9','2019-12-24',3,1,0'
40308,'2019-1-13','2019-1-27',1,3,1'
40309,'2019-2-7','2019-2-22',2,1,1'
40310,'2019-3-8','2019-3-28',3,2,2'
40311,'2019-4-6','2019-4-26',3,4,0'
40312,'2019-5-5','2019-5-20',2,3,0'
40313,'2019-6-11','2019-6-22',4,1,1'
40314,'2019-7-11','2019-7-25',2,0,1'
40315,'2019-8-14','2019-8-15',3,2,2'
40316,'2019-9-1','2019-9-17',3,1,2'
40317,'2019-10-2','2019-10-24',4,1,2'
40318,'2019-11-5','2019-11-16',2,1,2'
40319,'2019-12-10','2019-12-17',1,1,2'
40320,'2019-1-2','2019-1-22',2,4,1'
40321,'2019-2-3','2019-2-18',4,1,1'
40322,'2019-3-13','2019-3-22',1,2,0'
40323,'2019-4-12','2019-4-26',1,1,0'
40324,'2019-5-3','2019-5-22',4,1,0'
40325,'2019-6-8','2019-6-22',3,2,0'
40326,'2019-7-12','2019-7-21',3,2,1'
40327,'2019-8-6','2019-8-25',1,0,0'
40328,'2019-9-3','2019-9-22',2,0,1'
40329,'2019-10-4','2019-10-24',4,2,0'
40330,'2019-11-13','2019-11-19',4,1,2'
40331,'2019-12-13','2019-12-20',4,3,1'
40332,'2019-1-5','2019-1-23',1,1,2'
40333,'2019-2-3','2019-2-27',4,0,1'
40334,'2019-3-6','2019-3-23',3,0,2'
40335,'2019-4-8','2019-4-16',3,0,2'
40336,'2019-5-10','2019-5-28',3,4,1'
40337,'2019-6-6','2019-6-21',1,0,2'
40338,'2019-7-8','2019-7-25',3,3,0'
40339,'2019-8-14','2019-8-20',2,2,1'
40340,'2019-9-2','2019-9-16',1,0,1'
40341,'2019-10-14','2019-10-18',2,2,0'
40342,'2019-11-1','2019-11-18',1,0,1'
40343,'2019-12-8','2019-12-16',3,2,1'
40344,'2019-1-3','2019-1-18',2,4,0'
40345,'2019-2-7','2019-2-27',2,2,2'
40346,'2019-3-9','2019-3-19',1,0,1'
40347,'2019-4-7','2019-4-25',2,1,2'
40348,'2019-5-10','2019-5-15',4,3,1'
40349,'2019-6-8','2019-6-24',3,4,2'
40350,'2019-7-6','2019-7-15',4,1,1'
40351,'2019-8-6','2019-8-19',2,0,1'
40352,'2019-9-6','2019-9-16',1,0,2'
40353,'2019-10-5','2019-10-16',1,3,0'
40354,'2019-11-14','2019-11-16',1,3,1'
40355,'2019-12-1','2019-12-27',1,3,2'
40356,'2019-1-4','2019-1-20',4,1,1'
40357,'2019-2-6','2019-2-23',1,2,1'
40358,'2019-3-11','2019-3-18',3,4,1'
40359,'2019-4-2','2019-4-24',4,3,0'
40360,'2019-5-8','2019-5-15',1,0,0'
40361,'2019-6-9','2019-6-24',4,3,1'
40362,'2019-7-5','2019-7-19',3,4,1'
40363,'2019-8-5','2019-8-26',3,3,2'
40364,'2019-9-3','2019-9-19',3,2,2'
